#Source: http://thegreatestbooks.org/
1722,"Everything Ravaged, Everything Burned",Wells Tower,2009
1723,The Ruins,Scott Smith,2006
1724,You Bright and Risen Angels,William T. Vollmann,1987
1725,That They May Face the Rising Sun,John McGahern,2001
1726,Close Range: Wyoming Stories,Annie Proulx,1999
1727,No Orchids for Miss Blandish,James Hadley Chase,1939
1728,Blake and Mortimer,Edgar P. Jacobs,1946
1729,The Loser,Thomas Bernhard,1983
1730,The Universal Baseball Association,Robert Coover,1968
1731,Unless,Carol Shields,2002
1732,Creamy and Delicious,Steve Katz,1970
1733,Presumed Innocent,Scott Turow,1987
1734,Second Thoughts,Michel Butor,1957
1735,District and Circle,Seamus Heaney,2006
1736,The Last Gentleman,Walker Percy,1966
1737,More Than Human,Theodore Sturgeon,1951
1738,The Burden of Our Time,Hannah Arendt,1951
1739,The Carhullan Army,Sarah Hall,2007
1740,Mulligan Stew,Gilbert Sorrentino,1979
1741,The Rosy Crucifixion,Henry Miller,1949
1742,The Emperor's Babe,Bernardine Evaristo,2001
1743,Kaaterskill Falls,Allegra Goodman,1998
1744,Amers,Saint-John Perse,1957
1745,Easy Travel to Other Planets,Ted Mooney,1981
1746,Gaston,André Franquin,1957
1747,Home and the World,Rabindranath Tagore,1916
1748,Tours of the Black Clock,Steve Erickson,1989
1749,Practical Magic,Alice Hoffman,1996
1750,The Lost Leader,Mick Imlah,2008
1751,In Memoriam to Identity,Kathy Acker,1990
1752,Hogg,Samuel Delany,1996
1753,The Position,Meg Wolitzer,2005
1754,How Far Can You Go?,David Lodge,1980
1755,Hadrian the Seventh,Frederick Rolfe,1904
1756,The Queen of the Tambourine,Jane Gardam,1991
1757,Journey in the Dark,Martin Flavin,1943
1758,All the Light We Cannot See,Anthony Doerr,2014
1759,Breathing Lessons,Anne Tyler,1988
1760,The Heat of the Day,Elizabeth Bowen,1948
1761,The Gathering,Anne Enright,2006
1762,Restless,William Boyd,2006
1763,The Continental Op,Dashiell Hammett,1923
1764,Something to Answer For,P. H. Newby,1969
1765,Rites of Passage,William Golding,1980
1766,Home to Harlem,Claude McKay,1928
1767,The Caine Mutiny,Herman Wouk,1951
1768,Behind of the Scenes at the Museum,Kate Atkinson,1995
1769,Quarantine,Jim Crace,1997
1770,American Tabloid,James Ellroy,1995
1771,Kruger's Alp,Christopher Hope,1984
1772,Silver City,Maurice Leitch,1981
1773,Twelve Bar Blues,Patrick Neate,2001
1774,War Trash,Ha Jin,2004
1775,The Spirit Level,Seamus Heaney,1996
1776,In a Free State,V. S. Naipaul,1971
1777,Music and Silence,Rose Tremain,1999
1778,Picture Palace,Paul Theroux,1978
1779,Tinkers,Paul Harding,2009
1780,The Year of the French,Thomas Flanagan,1979
1781,Gentlemen Prefer Blondes: The Illuminating Diary of a Professional Lady ,Anita Loos,1925
1782,A Summons to Memphis,Peter Taylor,1986
1783,Savages: A Novel,Don Winslow,2010
1784,Middle Passage,Charles R. Johnson,1990
1785,The Professional,W.C. Heinz,1958
1786,Saturday,Ian McEwan,2005
1787,We are All Completely Beside Ourselves,Karen Joy Fowler,2013
1788,Collected Poems,Jack Gilbert,2012
1789,Ten North Frederick,John O'Hara,1955
1790,The Buddha in the Attic,Julie Otsuka,2011
1791,Now in November,Josephine Winslow Johnson,1934
1792,Pure,Andrew Miller,2011
1793,"How Late It Was, How Late",James Kelman,1994
1794,Everyman,Philip Roth,2006
1795,Three Junes,Julia Glass,2002
1796,The Destiny Waltz,Gerda Charles,1971
1797,Victory Over Japan: A Book of Stories,Ellen Gilchrist,1983
1798,Elegies,Douglas Dunn,1985
1799,The Shawl,Cynthia Ozick,1989
1800,Preparation for the Next Life,Atticus Lish,2015
1801,Outside Over There,Maurice Sendak,1981
1802,Mao II,Don DeLillo,1991
1803,Speedboat,Renata Adler,1976
1804,Charming Billy,Alice McDermott,1997
1805,The Store,Thomas Sigismund Stribling,1932
1806,Sybil: Or The Two Nations,Benjamin Disraeli,1845
1807,Docherty,William McIlvanney,1975
1808,Leading the Cheers,Justin Cartwright,1998
1809,Day,A.L. Kennedy,2007
1810,G.,John Berger,1972
1811,Time's Arrow,Martin Amis,1991
1812,CivilWarLand in Bad Decline,George Saunders,1996
1813,Lolly Willowes,Sylvia Townsend Warner,1926
1814,The Sacred and Profane Love Machine,Iris Murdoch,1974
1815,Laughing Boy,Oliver La Farge,1929
1816,The Sea,John Banville,2005
1817,The Old Forest,Peter Taylor,1986
1818,The Time Traveler's Wife,Audrey Niffenegger,2003
1819,The Luminaries,Eleanor Catton,2013
1820,A Frolic of His Own,William Gaddis,1994
1821,City of Glass,Paul Auster,1985
1822,The Chymical Wedding,Lindsay Clarke,1989
1823,The Bird of Night,Susan Hill,1972
1824,Scarlet Sister Mary,Julia Peterkin,1928
1825,Speak,Laurie Halse Anderson,1999
1826,The Child in Time,Ian McEwan,1987
1827,The Sympathizer,Viet Thanh Nguyen,2015
1828,Women,Charles Bukowski,1978
1829,Kate Vaiden,Reynolds Price,1986
1830,Seaview,Toby Olson,1983
1831,Guard of Honor,James Gould Cozzens,1948
1832,The Collected Stories of Deborah Eisenberg: Stories,Deborah Eisenberg,2011
1833,Dragon's Teeth,Upton Sinclair,1942
1834,Joy in the Morning,P. G. Wodehouse,1946
1835,Early Autumn,Louis Bromfield,1926
1836,Magic for Beginners,Kelly Link,2005
1837,The Great Man,Kate Christensen,2007
1838,The Pearl,John Steinbeck,1947
1839,The Ice Storm: A Novel,Rick Moody,1994
1840,Sent for You Yesterday,John Edgar Wideman,1983
1841,The Comforts of Madness,Paul Sayer,1988
1842,The Dispossessed,Ursula K. Le Guin,1974
1843,The Merchant of Venice,William Shakespeare,1598
1844,The Finkler Question: A Novel,Howard Jacobson,2010
1845,Building Stories,Chris Ware,2012
1846,The Good Lord Bird: A Novel,James McBride,2013
1847,Poor Things,Alasdair Gray,1992
1848,Jonathan Strange and Mr Norrell,Susanna Clarke ,2004
1849,A Crown of Feathers and Other Stories,Isaac Bashevis Singer,1973
1850,Vernon God Little,DBC Pierre,2003
1851,The Chip Chip Gatherers,Shiva Naipaul,1973
1852,Brown Girl Dreaming,Jacqueline Woodson,2014
1853,Hopeful Monsters,Nicholas Mosley,1990
1854,The Way West,"A. B. Guthrie, Jr.",1949
1855,Philadelphia fire,John Edgar Wideman,1990
1856,Extremely Loud and Incredibly Close,Jonathan Safran Foer,2005
1857,The Epicure's Lament,Kate Christensen,2004
1858,The Old Devils,Kingsley Amis,1986
1859,In America,Susan Sontag,1999
1860,Honey in the Horn,Harold L. Davis,1935
1861,The Sign of Four,Sir Arthur Conan Doyle,1890
1862,The History of Mr. Polly,H. G. Wells,1910
1863,The Old Jest,Jennifer Johnston,1979
1864,The Elected Member,Bernice Rubens,1969
1865,Paris Trout,Pete Dexter,1987
1866,The Round House,Louise Erdrich,2012
1867,Swing Hammer Swing!,Jeff Torrington,1992
1868,The Mambo Kings Play Songs of Love,Oscar Hijuelos,1989
1869,Holiday,Stanley Middleton,1974
1870,Ceremony,Leslie Marmon Silko,1977
1871,A Bell for Adano,John Hersey,1944
1872,Fools of Fortune,William Trevor,1983
1873,Geek Love: A Novel,Katherine Dunn,1989
1874,The Love of a Good Woman,Alice Munro,1998
1875,The Glass Menagerie,Tennessee Williams,1944
1876,Olive Kitteridge,Elizabeth Strout,2008
1877,Binocular Vision,Edith Pearlman,2011
1878,English Passengers,Matthew Kneale,2000
1879,The News from Paraguay,Lily Tuck,2004
1880,The Edge of Sadness, Edwin O'Connor,1961
1881,Moon Tiger,Penelope Lively,1987
1882,Staying On,Paul Scott,1977
1883,The Flamethrowers: A Novel,Rachel Kushner,2013
1884,Plains Song,Wright Morris,1980
1885,The Spectator Bird,Wallace Stegner,1976
1886,The Late George Apley,John P. Marquand,1937
1887,Offshore,Penelope Fitzgerald,1979
1888,The Tenderness of Wolves,Stef Penney,2006
1889,The Travels of Jaimie McPheeters,Robert Lewis Taylor,544
1890,J R,William Gaddis,1975
1891,The Eighth Day,Thornton Wilder,1967
1892,Landing Light,Don Paterson,2003
1893,One of Ours,Willa Cather,1922
1894,Heat and Dust,Ruth Prawer Jhabvala,1975
1895,Flowering Judas and Other Stories,Katherine Anne Porter,1930
1896,Samuel Pepys: The Unequalled Self,Claire Tomalin,2002
1897,Autobiography of an Ex-Colored Man,James Weldon Johnson,1912
1898,The Dharma Bums,Jack Kerouac,1958
1899,Maggie: A Girl of the Streets,Stephen Crane,1893
1900,Dusk,James Salter,1989
1901,The Able McLaughlins,Margaret Wilson,1923
1902,Blood Tie,Mary Lee Settle,1977
1903,Foreign Affairs,Alison Lurie,1984
1904,The Barracks Thief,Tobias Wolff,1984
1905,The Caprices,Sabina Murray,2003
1906,The Waters of Kronos,Conrad Richter,1960
1907,The Bluest Eye,Toni Morrison,1970
1908,"Brown Girl, Brownstones",Paule Marshall,1959
1909,Motherless Brooklyn,Jonathan Lethem,1999
1910,Hard Times,Charles Dickens,1854
1911,Postcards,E. Annie Proulx,1992
1912,Being Dead,Jim Crace,1999
1913,A Perfect Spy,John le Carré,1986
1914,Collected Poems,Jane Kenyon,2005
1915,The Collected Stories,Grace Paley,1994
1916,Memoirs of a Geisha,Arthur Golden,1997
1917,The Children of Dynmouth,William Trevor,1976
1918,Alice Adams,Booth Tarkington,1921
1919,"Henry IV, Part I",William Shakespeare,1597
1920,In This Our Life,Ellen Glasgow,1941
1921,Injury Time,Beryl Bainbridge,1977
1922,Steps,Jerzy Kosinski,1968
1923,The Tragical History of Doctor Faustus,Christopher Marlowe,1604
1924,My Name Is Lucy Barton,Elizabeth Strout,2016
1925,Dangerous Laughter,Steven Millhauser,2008
1926,A Fan's Notes,Frederick Exley,1968
1927,Elbow Room,James Alan McPherson,1977
1928,Winter's Bone,Daniel Woodrell,1999
1929,Ship Fever and Other Stories,Andrea Barrett,1995
1930,The Absolutely True Diary of a Part-Time Indian,Sherman Alexie,2007
1931,Mrs. Ted Bliss,Stanley Elkin,1995
1932,Spartina,John Casey,1988
1933,The Hand That First Held Mine,Maggie O'Farrell,2010
1934,Every Man for Himself,Beryl Bainbridge,1996
1935,The Field of Vision,Wright Morris,1956
1936,How the Garcia Girls Lost Their Accents,Julia Alvarez,1991
1937,The Echo Maker,Richard Powers,2006
1938,The Goldfinch,Donna Tartt,2013
1939,The Conservationist,Nadine Gordimer,1974
1940,So Big,Edna Ferber,1924
1941,Martin Dressler: The Tale of an American Dreamer,Steven Millhauser,1996
1942,Lamb in His Bosom,Caroline Miller,1933
1943,Saville,David Storey,1976
1944,War Dances,Sherman Alexie,2009
1945,The Keepers of the House,Shirley Ann Grau,1964
1946,Theory of War,Joan Brady,1993
1947,How German Is It,Walter Abish,1981
1948,Delicious Foods,James Hannaham,2016
1949,The Lion and the Mouse,Jerry Pinkney,2009
1950,The Middleman and Other Stories,Bharati Mukherjee,1988
1951,The Town,Conrad Richter,1950
1952,The Bear Comes Home,Rafi Zabor,1997
1953,The Centaur,John Updike,1963
1954,George Mills,Stanley Elkin,1982
1955,A Good Scent from a Strange Mountain,Robert Olen Butler,1992
1956,The Hair of Harold Roux,Thomas Williams,1974
1957,His Family,Ernest Poole,1917
1958,October Light,John Gardner,1976
1959,Sacred Hunger,Barry Unsworth,1992
1960,Carter Beats The Devil,Glen David Gold,2001
1961,Paco's Story,Larry Heinemann,1986
1962,March,Geraldine Brooks,2005
1963,The Taming of the Shrew,William Shakespeare,1592
1964,The Terror,Dan Simmons,2007
1965,Soldiers in Hiding,Richard Wiley,1987
1966,Lord of Misrule: The Morganville Vampires,Rachel Caine,2010
1967,The Art of Fielding,Chad Harbach,2011
1968,The Story Of Edgar Sawtelle,David Wroblewski,2008
1969,The Reivers,William Faulkner,1963
1970,Young Shoulders,John Wain,1982
1971,Plainsong,Kent Haruf,1999
1972,Airships,Barry Hannah,1978
1973,Everything Begins and Ends at the Kentucky Club,Benjamin Alire Sáenz,2012
1974,Bad Behavior: Stories,Mary Gaitskill,1988
1975,Felicia's Journey,William Trevor,1994
1976,Years of Grace,Margaret Ayer Barnes,1930
1977,Spies,Michael Frayn,2002
1978,Advise and Consent,Allen Drury,1959
1979,Shadow Country,Peter Matthiessen,2008
,The Human Comedy,Honoré de Balzac,1845
,The Chronicles of Narnia,C. S. Lewis,1950
,The Deptford Trilogy,Robertson Davies,1970
,The Works of Moliere,Molière,1673
,Selected Plays of Henrick Ibsen,Henrik Ibsen,1906
,Selected Plays of George Bernard Shaw,George Bernard Shaw,1950
,Meghadūta,Kālidāsa,350
,Plays,Pierre Corneille,1684
,The Forsyte Saga,John Galsworthy,1922
,The Complete Plays of Jean Racine,Jean Racine,1699
